STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL
8506,Fidelity Funds - American Growth Fund A-DIST-USD,LU0077335932,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04AWP&documenttype=76&market=0&investmenttype=1&frame=0
8506,Fidelity Funds - American Growth Fund A-DIST-USD,LU0077335932,USD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AWP&documenttype=76&market=1447&investmenttype=1&frame=0
8506,Fidelity Funds - American Growth Fund A-DIST-USD,LU0077335932,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04AWP&documenttype=76&market=0&investmenttype=1&frame=0
269062,AB - Low Volatility Total Return Equity Portfolio AD GBP H,LU2056362853,GBP,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014U6R&documenttype=76&market=1447&investmenttype=1&frame=0
269062,AB - Low Volatility Total Return Equity Portfolio AD GBP H,LU2056362853,GBP,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014U6R&documenttype=76&market=1447&investmenttype=1&frame=0
269063,AB - Low Volatility Total Return Equity Portfolio A GBP H,LU2056362770,GBP,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014U6Q&documenttype=76&market=1447&investmenttype=1&frame=0
269063,AB - Low Volatility Total Return Equity Portfolio A GBP H,LU2056362770,GBP,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014U6Q&documenttype=76&market=1447&investmenttype=1&frame=0
269064,AB SICAV I - Low Volatility Total Return Equity Portfolio AD NZD H D,LU1934456168,NZD,false,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014UZ9&documenttype=76&market=1447&investmenttype=1&frame=0
269064,AB SICAV I - Low Volatility Total Return Equity Portfolio AD NZD H D,LU1934456168,NZD,false,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014UZ9&documenttype=76&market=1447&investmenttype=1&frame=0
269065,AB SICAV I - Low Volatility Total Return Equity Portfolio A NZD H,LU1934456085,NZD,false,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014UZA&documenttype=76&market=1447&investmenttype=1&frame=0
269065,AB SICAV I - Low Volatility Total Return Equity Portfolio A NZD H,LU1934456085,NZD,false,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014UZA&documenttype=76&market=1447&investmenttype=1&frame=0
8345,Fidelity Funds - Euro Bond Fund A-DIST-EUR,LU0048579097,EUR,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D2I&documenttype=76&market=1447&investmenttype=1&frame=0
8345,Fidelity Funds - Euro Bond Fund A-DIST-EUR,LU0048579097,EUR,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D2I&documenttype=76&market=0&investmenttype=1&frame=0
8345,Fidelity Funds - Euro Bond Fund A-DIST-EUR,LU0048579097,EUR,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D2I&documenttype=76&market=1447&investmenttype=1&frame=0
8345,Fidelity Funds - Euro Bond Fund A-DIST-EUR,LU0048579097,EUR,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D2I&documenttype=76&market=0&investmenttype=1&frame=0
275958,Allianz Selection Income and Growth Fund Class AM (HKD),HK0000532082,HKD,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGQ&documenttype=76&market=1447&investmenttype=1&frame=0
275958,Allianz Selection Income and Growth Fund Class AM (HKD),HK0000532082,HKD,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGQ&documenttype=76&market=1447&investmenttype=1&frame=0
275959,Allianz Selection Income and Growth Fund Class AM (H2-EUR),HK0000535317,EUR,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGT&documenttype=76&market=1447&investmenttype=1&frame=0
275959,Allianz Selection Income and Growth Fund Class AM (H2-EUR),HK0000535317,EUR,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGT&documenttype=76&market=1447&investmenttype=1&frame=0
275960,Allianz Selection Income and Growth Fund Class AM (H2-AUD),HK0000535291,AUD,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGR&documenttype=76&market=1447&investmenttype=1&frame=0
275960,Allianz Selection Income and Growth Fund Class AM (H2-AUD),HK0000535291,AUD,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGR&documenttype=76&market=1447&investmenttype=1&frame=0
275961,Allianz Selection Income and Growth Fund Class AM (H2-NZD),HK0000535341,NZD,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGW&documenttype=76&market=1447&investmenttype=1&frame=0
275961,Allianz Selection Income and Growth Fund Class AM (H2-NZD),HK0000535341,NZD,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGW&documenttype=76&market=1447&investmenttype=1&frame=0
275963,Allianz Selection Income and Growth Fund Class AM (H2-CAD),HK0000535309,CAD,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGS&documenttype=76&market=1447&investmenttype=1&frame=0
275963,Allianz Selection Income and Growth Fund Class AM (H2-CAD),HK0000535309,CAD,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGS&documenttype=76&market=1447&investmenttype=1&frame=0
275964,Allianz Selection Income and Growth Fund Class AM (H2-GBP),HK0000535325,GBP,true,zh_TW,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014FGU&documenttype=76&market=1447&investmenttype=1&frame=0
275964,Allianz Selection Income and Growth Fund Class AM (H2-GBP),HK0000535325,GBP,true,en,2024-02-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014FGU&documenttype=76&market=1447&investmenttype=1&frame=0
329097,UBS (Lux) Equity SICAV - All China (USD) (HKD) P-acc,LU1960683339,HKD,true,zh_TW,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000013E2M&documenttype=76&market=1447&investmenttype=1&frame=0
329097,UBS (Lux) Equity SICAV - All China (USD) (HKD) P-acc,LU1960683339,HKD,true,en,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000013E2M&documenttype=76&market=1447&investmenttype=1&frame=0
329198,abrdn SICAV I - Global Dynamic Dividend Fund A Gross MIncA USD,LU2237443382,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000015W55&documenttype=76&market=1447&investmenttype=1&frame=0
329198,abrdn SICAV I - Global Dynamic Dividend Fund A Gross MIncA USD,LU2237443382,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000015W55&documenttype=76&market=1447&investmenttype=1&frame=0
8346,Fidelity Funds - Taiwan Fund A-DIST-USD,LU0075458603,USD,false,zh_TW,2021-08-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D1U&documenttype=76&market=1447&investmenttype=1&frame=0
8346,Fidelity Funds - Taiwan Fund A-DIST-USD,LU0075458603,USD,false,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D1U&documenttype=76&market=0&investmenttype=1&frame=0
8346,Fidelity Funds - Taiwan Fund A-DIST-USD,LU0075458603,USD,false,en,2021-08-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D1U&documenttype=76&market=1447&investmenttype=1&frame=0
8346,Fidelity Funds - Taiwan Fund A-DIST-USD,LU0075458603,USD,false,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D1U&documenttype=76&market=0&investmenttype=1&frame=0
329199,abrdn SICAV I - Global Dynamic Dividend Fund A Gross MIncA HKD,LU2237443465,HKD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000015W56&documenttype=76&market=1447&investmenttype=1&frame=0
329199,abrdn SICAV I - Global Dynamic Dividend Fund A Gross MIncA HKD,LU2237443465,HKD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000015W56&documenttype=76&market=1447&investmenttype=1&frame=0
329200,abrdn SICAV I - Global Dynamic Dividend Fund A Acc HKD,LU2237443895,HKD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000015W59&documenttype=76&market=1447&investmenttype=1&frame=0
329200,abrdn SICAV I - Global Dynamic Dividend Fund A Acc HKD,LU2237443895,HKD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000015W59&documenttype=76&market=1447&investmenttype=1&frame=0
279328,JPMorgan Funds - Income Fund A (mth) - RMB (hedged),LU2090071189,CNH,true,zh_TW,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000014PMO&documenttype=76&market=1447&investmenttype=1&frame=0
279328,JPMorgan Funds - Income Fund A (mth) - RMB (hedged),LU2090071189,CNH,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000014PMO&documenttype=76&market=1447&investmenttype=1&frame=0
280119,E Fund (HK) Hong Kong Dollar Money Market Fund B HKD Accumulation,HK0000464336,HKD,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000011QYK&documenttype=76&market=1447&investmenttype=1&frame=0
280119,E Fund (HK) Hong Kong Dollar Money Market Fund B HKD Accumulation,HK0000464336,HKD,true,en,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000011QYK&documenttype=76&market=1447&investmenttype=1&frame=0
8347,Fidelity Funds - America Fund A-DIST,LU0048573561,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D0H&documenttype=76&market=1447&investmenttype=1&frame=0
8347,Fidelity Funds - America Fund A-DIST,LU0048573561,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D0H&documenttype=76&market=0&investmenttype=1&frame=0
8347,Fidelity Funds - America Fund A-DIST,LU0048573561,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D0H&documenttype=76&market=1447&investmenttype=1&frame=0
8347,Fidelity Funds - America Fund A-DIST,LU0048573561,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D0H&documenttype=76&market=0&investmenttype=1&frame=0
332508,Allianz Global Investors Fund - Allianz American Income AM (H2-AUD),LU2257995394,AUD,true,zh_TW,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000165KD&documenttype=76&market=1447&investmenttype=1&frame=0
332508,Allianz Global Investors Fund - Allianz American Income AM (H2-AUD),LU2257995394,AUD,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000165KD&documenttype=76&market=1447&investmenttype=1&frame=0
332511,Allianz Global Investors Fund - Allianz American Income AM HKD,LU2257995121,HKD,true,zh_TW,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000165KE&documenttype=76&market=1447&investmenttype=1&frame=0
332511,Allianz Global Investors Fund - Allianz American Income AM HKD,LU2257995121,HKD,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000165KE&documenttype=76&market=1447&investmenttype=1&frame=0
8348,Fidelity Funds - Australian Diversified Equity Fund A-AUD,LU0048574536,AUD,true,zh_TW,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D0L&documenttype=76&market=1447&investmenttype=1&frame=0
8348,Fidelity Funds - Australian Diversified Equity Fund A-AUD,LU0048574536,AUD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0GBR04D0L&documenttype=76&market=0&investmenttype=1&frame=0
8348,Fidelity Funds - Australian Diversified Equity Fund A-AUD,LU0048574536,AUD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D0L&documenttype=76&market=1447&investmenttype=1&frame=0
8348,Fidelity Funds - Australian Diversified Equity Fund A-AUD,LU0048574536,AUD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0GBR04D0L&documenttype=76&market=0&investmenttype=1&frame=0
333375,Templeton Emerging Markets Dynamic Income Fund A(Mdis)HKD,LU1733274473,HKD,true,zh_TW,2024-08-27 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000010EYX&documenttype=76&market=1447&investmenttype=1&frame=0
333375,Templeton Emerging Markets Dynamic Income Fund A(Mdis)HKD,LU1733274473,HKD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000010EYX&documenttype=76&market=1447&investmenttype=1&frame=0
333376,Templeton Emerging Markets Dynamic Income Fund A(Mdis-plus) HKD,LU2251237488,HKD,true,zh_TW,2024-08-27 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000160JF&documenttype=76&market=1447&investmenttype=1&frame=0
333376,Templeton Emerging Markets Dynamic Income Fund A(Mdis-plus) HKD,LU2251237488,HKD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000160JF&documenttype=76&market=1447&investmenttype=1&frame=0
333377,Templeton Emerging Markets Dynamic Income Fund A(Mdis-plus) USD,LU2251237306,USD,true,zh_TW,2024-08-27 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F0000160JR&documenttype=76&market=1447&investmenttype=1&frame=0
333377,Templeton Emerging Markets Dynamic Income Fund A(Mdis-plus) USD,LU2251237306,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F0000160JR&documenttype=76&market=1447&investmenttype=1&frame=0
8349,"Fidelity Funds - Emerging Europe, Middle East and Africa Fund A-Acc-USD",LU0303823156,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000ESQ&documenttype=76&market=1447&investmenttype=1&frame=0
8349,"Fidelity Funds - Emerging Europe, Middle East and Africa Fund A-Acc-USD",LU0303823156,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F000000ESQ&documenttype=76&market=0&investmenttype=1&frame=0
8349,"Fidelity Funds - Emerging Europe, Middle East and Africa Fund A-Acc-USD",LU0303823156,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F000000ESQ&documenttype=76&market=1447&investmenttype=1&frame=0
